"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"DEU","Germany",0.619419971280209,0.62106538419347,0.622714523514937,0.624644341145578,0.62981647545884,0.636529770675379,0.636908748705851,0.640069964066216,0.634106318221635,0.635032273707864,0.642223393866314,0.684948413530019,0.691468369068156,0.688391115085909,0.682987746735262,0.69917179000738,0.697282802957134,0.698638555505815,0.706430103528957,0.726484872290727,0.715902366116375,0.700806093625449,0.698399732782852,0.697805508237789,0.69526356422704,0.690177173155596
"GHA","Ghana",0.329446596244065,0.329459554103176,0.331622759558815,0.333787281053005,0.338114014738099,0.342464451875971,0.3374189250479,0.332504800533184,0.340045882927353,0.335648187620201,0.329784243397509,0.328425094244253,0.335012730716191,0.343848523308185,0.351278617256049,0.349329467671728,0.354001992268971,0.351682885783347,0.35851400716839,0.346908479225156,0.351063787184673,0.348197055814805,0.353289184002941,0.352409854027982,0.355594138733067,0.350604238196081
"GRC","Greece",0.425443590881761,0.429108146528348,0.438285628622676,0.44520253508592,0.451179342433379,0.458553944093217,0.465614964981756,0.469825999872112,0.469704974693556,0.474378026122355,0.469370239988607,0.496059663045003,0.495547539582166,0.493346542322014,0.49488458762571,0.494551369763748,0.486100740916484,0.479069188483647,0.496906218669346,0.511635094806804,0.516467924584722,0.507004671120473,0.50705631285886,0.516187290591689,0.523715115032625,0.531361436157473
"GRD","Grenada",0.460166518549145,0.460377324983941,0.459485550267886,0.458339747587891,0.457274912531977,0.456586663947904,0.457880452327534,0.461344341159911,0.465899586145068,0.459564827192906,0.477607278200093,0.417205805058683,0.411309706037004,0.4073742699602,0.407797785405017,0.422811390519852,0.431033777191137,0.435086482324023,0.443513728166538,0.454238029914527,0.469950864554903,0.47402274618334,0.470178185746386,0.462474534089378,0.460809297292799,0.462066615617136
"GTM","Guatemala",0.270639417976365,0.270383663899061,0.277095721731904,0.283014207599213,0.284491276990723,0.286977317568769,0.282894741279886,0.279154108891638,0.277035318165788,0.28998961982542,0.280343189653943,0.260976559847826,0.27183198401348,0.277978372523951,0.278003345643661,0.289672869582026,0.289925525410147,0.287425415016422,0.292857301496173,0.314547621232363,0.318545977109333,0.32303921459554,0.31708723228009,0.314074432876993,0.318515175286823,0.315931525390814
"GIN","Guinea",0.292152522235225,0.292089908725561,0.300498911301325,0.308923833831122,0.297594063513999,0.286274615730543,0.291995762910631,0.297788463042712,0.304741019206707,0.296728080752514,0.280263172509217,0.232831823762757,0.222650007469256,0.233499871593017,0.235776744823565,0.234991965525069,0.243136622462318,0.248947696663273,0.26481995719092,0.280244437911468,0.296881760490144,0.309610505428249,0.306700541285481,0.304918172093986,0.311691369506551,0.312703709206483
"GNB","Guinea-Bissau",0.299830577442756,0.299838307363787,0.292970317081733,0.286111743020783,0.302547155916998,0.31907399243944,0.320065334299043,0.321268269432257,0.325171780079306,0.321359544401057,0.338778579831479,0.267956995909332,0.26672513021647,0.260429790784649,0.259427339481204,0.241843033357775,0.24103210655886,0.245603372240586,0.24434969525237,0.257622850671265,0.259541024094754,0.267086024130636,0.270336593251677,0.269566625968958,0.270990057879125,0.269287965355595
"GUY","Guyana",0.362878508422076,0.36351517839737,0.36631516079036,0.367833236666252,0.359782455044205,0.352215680765597,0.349753733088345,0.34673618174097,0.350104351622119,0.348083598564682,0.310608007758883,0.307434722179863,0.305509473956292,0.30489712705332,0.300973575623303,0.300390217611736,0.297311143248026,0.290731788814257,0.297012014585867,0.30933113713816,0.309797996353132,0.32101337387309,0.316815044285722,0.315795739172405,0.313334373890706,0.312166775035405
"HTI","Haiti",0.247032630227076,0.247032658476155,0.246830028658741,0.246652383991603,0.246540698411697,0.246522578870073,0.234429794222711,0.222546808138708,0.220928107661283,0.213228931200725,0.207328159681307,0.209009140450346,0.215161210599219,0.220413334731659,0.224691314527361,0.221113581383274,0.217619758880487,0.225876870419251,0.232722386007901,0.231618549699183,0.230491257757021,0.242260538991981,0.241557903204737,0.241460199390519,0.23536019865692,0.231958824501077
"HND","Honduras",0.26539566109541,0.264747044300103,0.27863935587422,0.280565242679796,0.278548933163097,0.276936774276537,0.278223799718056,0.2727011398104,0.273284238690065,0.279173126020683,0.266403643346214,0.260827379797605,0.277211150872172,0.282051729990097,0.293745306583765,0.286349550796158,0.275162700386922,0.265123156753243,0.270049814080996,0.276110751115251,0.278003290786112,0.27291488467544,0.274013555667918,0.274189618615107,0.267696267866298,0.267311064883928
"HUN","Hungary",0.495353455437058,0.486509591723549,0.489472778899871,0.494608411533915,0.49640243264612,0.503307193001505,0.51473830664942,0.519876655685468,0.510527089854645,0.51370095719812,0.513730957851666,0.533629575738068,0.531687184195604,0.53419516368544,0.54026452416854,0.527404901004677,0.534749473530817,0.531942300607553,0.529679883861008,0.52083562929555,0.515796312085193,0.503780785154047,0.502903722798731,0.497177649211041,0.500789202239413,0.499735629062906
"ISL","Iceland",0.565626435213975,0.562938918767027,0.580333991769592,0.615222120450993,0.618031470336592,0.651409639350635,0.651176710921571,0.67875929712752,0.681552894121035,0.68923154054148,0.691035690970791,0.713030364690382,0.739978584618716,0.726368257407293,0.732333064849155,0.732075088240225,0.730757266988369,0.714475599380689,0.715179428995189,0.754772901717218,0.734329342296417,0.716954419853929,0.717059683057818,0.737521840787393,0.727257300224586,0.716842151233647
"IND","India",0.355732338912028,0.356210869007943,0.357253789305196,0.358725324068344,0.362047842302777,0.365429498353457,0.35828681622616,0.35151175309007,0.35198983669198,0.353217229402729,0.382492366505183,0.45464551900081,0.453592961727176,0.457723825369708,0.45473820292596,0.480556708164575,0.481481099511285,0.483547889643414,0.488150891280107,0.289441253657071,0.294064145022928,0.321955697979274,0.33733047904765,0.346413568128487,0.362624350240644,0.385969707771795
"IDN","Indonesia",0.345505767353759,0.345650229614295,0.336080091174948,0.3253738413968,0.329765327746431,0.331971966500679,0.327559413080698,0.32372054301651,0.316699064516485,0.321418630602509,0.347806862437676,0.425349123029052,0.438083839206998,0.447014813998091,0.447906617960881,0.469973697618339,0.475355577534331,0.484991427643333,0.492140098725792,0.348613963022925,0.347641773205253,0.353077094031884,0.371881121383615,0.380730056565087,0.378935465345155,0.386502075192424
"IRN","Iran, Islamic Republic of",0.317699358396765,0.318737451983793,0.317136379865473,0.315910395039579,0.318971098711111,0.322259529977396,0.328499160429676,0.33370197977397,0.340986645087976,0.346413616351387,0.350746978423901,0.329007419634406,0.355946966624132,0.382020518359721,0.349875134439504,0.347168974826601,0.36149219496901,0.364123182037322,0.373197054862965,0.40532868740276,0.417332001855301,0.442864454571311,0.440434774910748,0.400950918346913,0.396305582552456,0.388919933311032
"IRQ","Iraq",0.286551123016565,0.286349877124065,0.289612390424116,0.292869178417479,0.292432082891058,0.292236406250486,0.295085336900599,0.298221717496598,0.298947077076285,0.276844985743162,0.260672344591434,0.25424502203501,0.252125099937797,0.257949568711326,0.262159747523193,0.266183700634603,0.27074088165568,0.264955505680079,0.268849960760922,0.276280583512645,0.270884367880812,0.293948251980793,0.306259760555998,0.301192836490526,0.302896976678249,0.298124620928909
"IRL","Ireland",0.514573763593588,0.518165711444623,0.524197876301869,0.531348545941518,0.537323598678925,0.542084382508072,0.542927615367443,0.544387657544637,0.542023005861598,0.539052762968907,0.549127175464261,0.603399151501803,0.614422696768261,0.613298857693807,0.608157118346007,0.602904746746233,0.598871844581863,0.590001916753912,0.606368383265224,0.628538309876382,0.638630627728671,0.616437343160774,0.611872115681136,0.613273852222352,0.597746267276536,0.598480012906524
"ISR","Israel",0.519987858848864,0.522804198437356,0.522526872679033,0.522084257232276,0.523710606904116,0.52583327289479,0.515859716862968,0.512634400020124,0.513207840385987,0.515990567455613,0.505812385623339,0.526432143702862,0.542618850832538,0.544871766209266,0.527877273506928,0.538132964772065,0.538096159011604,0.536492523543273,0.533020915542947,0.54442159649457,0.549089525948399,0.536289720474805,0.532939909238813,0.530233555465359,0.529155620254713,0.54192577031707
"ITA","Italy",0.474680355255839,0.475163926602386,0.475687573199509,0.475279147049273,0.479795271477819,0.496152625363392,0.497991164287949,0.498943520018647,0.497769324631622,0.496716516033399,0.509500676715818,0.517231423705103,0.518303225220195,0.512773709981131,0.508958985371476,0.510474967779633,0.50650980000226,0.49657366295216,0.496439318665437,0.511371017550758,0.516191090437348,0.510123699006146,0.505952226979192,0.519995600213008,0.524676960459781,0.522700128120751
"JAM","Jamaica",0.370295224084872,0.369933598151961,0.369741526164724,0.368739061115622,0.365433632840717,0.35078092667862,0.329101536773537,0.357619668040226,0.35789026083302,0.362346725536465,0.351642682875503,0.340080390675204,0.342823978165624,0.344630968040637,0.345708273316165,0.339692472731971,0.351793858429414,0.351246693207644,0.36275214746086,0.372000324020745,0.365013058946264,0.388356579366296,0.392553631667372,0.400878150308818,0.396449716669109,0.403371202065648
"JPN","Japan",0.577483934557558,0.580395404730089,0.582052636285985,0.582985646558409,0.589017090592006,0.594989689721588,0.59200452612071,0.589155617603399,0.603590065688224,0.610238701320698,0.634493416425748,0.710838405124878,0.709046505812157,0.711915442863067,0.716974459180488,0.742202868488229,0.745655752818349,0.750375291820864,0.758773675138813,0.711087747216182,0.706168714161055,0.69083439993341,0.697470953770108,0.693157913749009,0.691566484627484,0.68952534602986
"JOR","Jordan",0.357899798908547,0.359024968985672,0.366710978383175,0.372865524970375,0.371193817213177,0.369730461348375,0.360727690478976,0.350440688639297,0.374517991343421,0.37870398395816,0.38414996336574,0.384681143914699,0.401032701489067,0.40845960838358,0.400646631326054,0.39940570896424,0.400858425859933,0.408748080556501,0.407334814824291,0.419327488440431,0.421565621669063,0.411397504049447,0.40882400985358,0.405863862788239,0.400683833339224,0.407491599159921
"KAZ","Kazakhstan",0.361681900009227,0.359287656679696,0.368817799081076,0.376636494533223,0.375189477661645,0.377391453865583,0.387311837057025,0.393987795729276,0.408485895188108,0.41027681478135,0.422608232204957,0.396458893894958,0.410404627356618,0.410703392973682,0.427290451673654,0.429025286434667,0.425548334912445,0.436778420373238,0.450021127976698,0.473440418881225,0.468882419429364,0.491061655021204,0.509849285601595,0.505811212531458,0.513156977094741,0.517119451686512
"KEN","Kenya",0.291539197545722,0.291542111452068,0.289793017847252,0.287548979570735,0.288472560726266,0.289471515563697,0.28995500956871,0.290490969613062,0.290616630994995,0.293049332107247,0.281032674429634,0.26634639108603,0.262406787354596,0.263715232867385,0.266979043084237,0.259523228489817,0.250452594079282,0.243010565017529,0.250739439752068,0.261232589468711,0.257599909724992,0.276631491011646,0.289942819301107,0.295176490343748,0.298488076737485,0.299105690830078
"KIR","Kiribati",0.454329884992894,0.454329884992894,0.446629897593578,0.438929910194263,0.447597908357022,0.456265906519781,0.459052122235113,0.461838337950444,0.466582068184578,0.479885370136231,0.477622799288046,0.489626107201186,0.490269253085034,0.472300332902028,0.463108962228709,0.436940216386641,0.434068487395372,0.432514415352177,0.434710363644542,0.442103580274531,0.438341273095486,0.431972586700539,0.441342993904626,0.439577998256145,0.44903950084117,0.449909035589355
"PRK","Korea, Democratic People's Repub",0.363230523331285,0.363222928712572,0.366185186755962,0.369148158983562,0.373250020876604,0.377351897519938,0.384698459086838,0.391656146487947,0.380797680514801,0.374031115651507,0.375728326836429,0.363791010220838,0.376608758880396,0.379654608193705,0.366794009838717,0.359131442796182,0.359247058519255,0.364335015110859,0.354344504307817,0.341150896502451,0.338142272792213,0.341953152165098,0.342987924244398,0.345141142314242,0.343996362586758,0.343975443639431
"KOR","Korea, Republic of",0.539517249771691,0.544483024519399,0.556003140991813,0.55478846922232,0.57030087724144,0.585786563107447,0.59840946420868,0.606472462417931,0.608713896236108,0.614477296477942,0.62549035480838,0.653686848213027,0.674557369968049,0.672869743995873,0.67820105646302,0.708127573639694,0.710511923992505,0.7109916262955,0.72225675710058,0.736719463592728,0.73204587996984,0.716543931292436,0.721320322338979,0.728050479622281,0.727323575878012,0.724714631564898
"KWT","Kuwait",0.375981703875959,0.379469306983673,0.380565991465885,0.381078755001354,0.383086847317689,0.385249759788659,0.38817718208535,0.391340492498632,0.39686580906338,0.398964935480548,0.389324457798668,0.394443132458229,0.405026924786852,0.404584297527531,0.402432397515879,0.409865455065115,0.400999106327377,0.398450020525287,0.406054194655609,0.409420703127262,0.398433981143375,0.408194464611141,0.404122798423407,0.415784666270454,0.426053074899367,0.466524933236865
"KGZ","Kyrgyzstan",0.360957205365782,0.362255082795241,0.369259168409413,0.371675501722384,0.370190017809167,0.377426310693899,0.378134844074654,0.378568714630017,0.37542731177883,0.361396856262213,0.337561196110362,0.288613587359891,0.314270864162828,0.31514098477623,0.32921539327499,0.326819002918065,0.343236676470133,0.334751011745072,0.345638137032795,0.366603146475961,0.35915585459091,0.388890404829459,0.392836730428177,0.390834982501061,0.395324888796743,0.393521644436588
"LAO","Lao People's Democratic Republic",0.305146882993009,0.305579361989944,0.304718289021089,0.304207619113986,0.295232542373463,0.286275152703364,0.28772222240197,0.289546373456561,0.269101722606241,0.281119331307296,0.273684779581648,0.272051073199422,0.279552551662031,0.288779777461231,0.286246153614554,0.270427767113312,0.278439274836924,0.290244312468482,0.294713316773172,0.300506175048037,0.298855244195968,0.314061950244108,0.318650290724535,0.326134926743913,0.324531793505211,0.328270922381999
"LVA","Latvia",0.459337067185511,0.458339323954004,0.457284357197816,0.467618351617493,0.454612179159594,0.458537893628518,0.473909514115637,0.492996892257427,0.498148131804524,0.499317936377729,0.504223997566879,0.519623689986747,0.536006244082479,0.548158251309898,0.554204940378156,0.536163168805142,0.535796785272808,0.562847470789762,0.577542827078847,0.581405945357189,0.586406746843757,0.575905258789011,0.582135847926724,0.574507184152365,0.57829200411622,0.581806615798219
"LBN","Lebanon",0.300502922235977,0.300947573826919,0.306140332351247,0.310666026490421,0.313165337904643,0.315510189431315,0.31528890026397,0.315503481276498,0.313470009602494,0.312491514159701,0.303662029649677,0.27533601351206,0.272449388468685,0.279937952129899,0.300315226321701,0.312214591830583,0.315543148730703,0.317736096602764,0.323817279347854,0.329047056478317,0.328029491930911,0.321558700271566,0.313393510872463,0.306888112265486,0.298318249629585,0.29055677444246
"LSO","Lesotho",0.320304294878651,0.318881740332426,0.31601051715758,0.313138122299031,0.313981402464991,0.315054635248421,0.312676055524215,0.310614649509233,0.309813862299788,0.310896505958335,0.297680735713276,0.275218685238957,0.271536416840956,0.279241434881903,0.28946248766228,0.285601295626606,0.286995210760973,0.285887782864669,0.309711705280125,0.317115356544117,0.313568783351892,0.32400499956723,0.323497995657175,0.316524214034972,0.309425493690587,0.311348178491256
"LBR","Liberia",0.272351540112667,0.272350438771709,0.273759929640951,0.275156805881355,0.277450593838461,0.288164712012156,0.289617687570088,0.291077095424208,0.294975142320693,0.30253159314024,0.332962293142645,0.420301824696721,0.25710502742515,0.241414336561147,0.261584988349515,0.26394470406162,0.264045411028067,0.273692682691441,0.284078690860512,0.292589289390787,0.289261049148701,0.293187824032147,0.294504329700528,0.289615051967841,0.278978652450236,0.278468506718157
"LBY","Libyan Arab Jamahiriya",0.295175699220204,0.29595639392025,0.296133276575905,0.296533899014452,0.302735743068159,0.306152791264554,0.311163356182282,0.316442099472843,0.328597635929666,0.334503222517097,0.355574827480383,0.423268494867833,0.440113479077057,0.450938266356769,0.442439993993402,0.45192390612943,0.42316183669107,0.418259308896471,0.295728948192791,0.290688428165984,0.28538906284715,0.283863684021164,0.283680457750868,0.280621405540282,0.275316437500372,0.270715042092784
"LIE","Liechtenstein",0.526756215178088,0.529789684824623,0.533864731741068,0.538040392422864,0.5413233097873,0.544521623835263,0.550731104738524,0.558874411754561,0.563079569010839,0.57133949680032,0.573651988634605,0.578751664416353,0.591793793236963,0.604361451134471,0.622034994375771,0.627322147515526,0.632582018719346,0.632619896696101,0.633284228470189,0.637303778834522,0.631046930693403,0.632638398013376,0.635972998465488,0.639104586586379,0.643639515364394,0.646897020923828
"LTU","Lithuania",0.445849003267304,0.446849906808064,0.450423093888054,0.453545648595608,0.449543608577596,0.449641003686215,0.460038578177529,0.474389168947344,0.481715261241433,0.486550334627897,0.507692008256399,0.546507210931433,0.556691061601862,0.563299806749559,0.562203966417572,0.563651248419327,0.562079111499526,0.573236828440622,0.580526647050877,0.603375407390104,0.59570089612847,0.583504686220043,0.579603450629986,0.585761761046067,0.591833044912603,0.595683719899232
"LUX","Luxembourg",0.524284511358216,0.547730859773988,0.542588990597104,0.539416929518957,0.524936748709013,0.605710008372156,0.569542924149755,0.560518483035345,0.524269233032765,0.537352315689715,0.555938119086316,0.633472023259915,0.570577607403786,0.608820873106262,0.621887524190694,0.648010472520607,0.654667686567913,0.673992197900176,0.679708397658135,0.692322417840533,0.701513292880539,0.68956485699218,0.68354711176977,0.68515463553619,0.66676577987021,0.672333281966928
"MKD","Macedonia",0.368675253487983,0.359575512878708,0.363386115479146,0.367892041114623,0.357336009705507,0.35189212839829,0.345938737427318,0.339650414881467,0.348706309623413,0.360595457583777,0.346784000554993,0.351191489999674,0.380901448913583,0.385042025106082,0.397911084724834,0.400884181228238,0.40531453656424,0.426824914242442,0.437073341288267,0.473140549001756,0.470043516948391,0.465315964356575,0.467303107020523,0.465020448090457,0.467728888371968,0.469304159370385
"MDG","Madagascar",0.306459102726246,0.305925860103955,0.301926069276631,0.297648651232619,0.304873641020597,0.309678402804232,0.307329635619295,0.311428054278703,0.327753166064762,0.323274354420584,0.316218607950202,0.292757142941165,0.299685044438029,0.298390355876454,0.281397892661446,0.255521700682064,0.256799412681787,0.261065131776449,0.257984807458158,0.263981467315733,0.263226575630276,0.264563786497928,0.263957172459682,0.267722558741105,0.266182103485744,0.266448672657836
"MWI","Malawi",0.307167931861741,0.307218344111598,0.311193922622409,0.317036361683256,0.315950118785172,0.315047706077868,0.311005577121938,0.306987462092671,0.317829420040472,0.320370849568053,0.316799433938861,0.304724831205048,0.303435055700969,0.299257926340093,0.300100170704306,0.281582118229938,0.282901248874939,0.278839715624389,0.271285831866599,0.262294668051878,0.261515828047712,0.281298982334087,0.279257853937581,0.274693521487939,0.279678308245059,0.287902079851243
"MYS","Malaysia",0.394754113263018,0.398415132712058,0.392803941387778,0.390732294102953,0.39437488066006,0.399883004576055,0.408371569845227,0.41807989874866,0.426678315107076,0.428566234086097,0.418552719269626,0.426342634197541,0.422712606984778,0.417563498965763,0.429978612579428,0.454667475983174,0.455565872062812,0.485374729514499,0.500491183360712,0.530162379054474,0.532798776659329,0.508241965160495,0.494101200044312,0.501031179703049,0.510022421130492,0.51003132021892
"MDV","Maldives",0.378481082567389,0.378608513978543,0.376255173739361,0.373861046607811,0.3832615777142,0.392962030964374,0.401148418858258,0.40983647905857,0.419992999162001,0.404731585492348,0.425422601231456,0.454269195567681,0.43619039873086,0.428828299912662,0.427859583870343,0.417662573143047,0.411365690211356,0.407590285730822,0.396755281393636,0.416867606152815,0.414075222841405,0.424661080346298,0.419865986058556,0.421829904519371,0.434669295945489,0.436463048293251
"MLI","Mali",0.319108043589501,0.319200541149279,0.321346617387261,0.323168870177304,0.323255386433144,0.323058114180147,0.3242056713311,0.325920794210435,0.328123754289618,0.330850356555875,0.323377112971587,0.291762213173455,0.30165198342022,0.304766863799708,0.298963439493594,0.306099028026412,0.306266177694449,0.280311361338546,0.28437874200498,0.290519100396293,0.291213442501616,0.308011555984061,0.307270806068187,0.303517018869168,0.29937470027939,0.292367235704986
"MLT","Malta",0.437834012457612,0.432379874429956,0.459215925945974,0.447081696940171,0.457747988081389,0.482693648176162,0.494742579048305,0.491948500466924,0.498961747314795,0.485346353450658,0.510642771471624,0.579890347192693,0.589779096960541,0.598946770719526,0.594174676766012,0.626351920678729,0.618637840542362,0.516806881496867,0.522603422474267,0.517649197181113,0.525899405525127,0.498612891629234,0.513350813044427,0.515190306153983,0.503258826084771,0.509800393582871
"MHL","Marshall Islands",0.326112710880395,0.326203172280062,0.326129571158328,0.326086142245846,0.331901768762779,0.337753777999077,0.338924671309952,0.340220815930951,0.332599892780263,0.327239044960397,0.335760923075922,0.358817246644481,0.359077651510208,0.365300478093234,0.36463729838735,0.357567305165699,0.365602147923426,0.363323625101553,0.369693437221043,0.372894696465367,0.365694054006324,0.35592237943512,0.37133055629823,0.363718818642312,0.363562308373411,0.358853804071648
"MRT","Mauritania",0.348356669901401,0.348189899751779,0.348087997665013,0.347756295498568,0.349294119520155,0.350440332511279,0.36020150739251,0.370087416673643,0.359948542549976,0.344723131979227,0.337596872782287,0.308481216610505,0.309590451377314,0.293508979807471,0.30492178541931,0.283541431341011,0.283637553273595,0.296416983577785,0.299552204756423,0.313844784004268,0.315705150659914,0.348310731123114,0.353526827671683,0.361429918766681,0.361894002781024,0.357162416638664
"MUS","Mauritius",0.429132863326889,0.430097526013571,0.438526016674368,0.448004428057791,0.449480607672468,0.451146614092425,0.459489485322731,0.463420312167357,0.461599226272261,0.457737902608427,0.435302115383447,0.458910224732631,0.465030125466427,0.486595199207341,0.49204850926401,0.508189544801266,0.515660648264964,0.519028909944107,0.526437930029167,0.537643098131436,0.540925100931305,0.526236247383167,0.526609029639904,0.551885702889028,0.554077488069846,0.568485093437368
"MEX","Mexico",0.352384117702529,0.352839762657038,0.359101514875251,0.365764570602721,0.371666055622283,0.378332094092939,0.385522096780857,0.392584236417755,0.391734120292634,0.390822137431794,0.401713603486741,0.478447752383587,0.480368746471536,0.47939177812018,0.483347302821032,0.508029147204715,0.510784853278623,0.518027010314051,0.518907108590694,0.378000591205848,0.376867829940557,0.375483099048843,0.37756756209907,0.376127133746274,0.370000351498662,0.366048158951361
"FSM","Micronesia, Federated States of",0.323245052196531,0.323362093158446,0.320250537582106,0.317490142509276,0.314167658163943,0.310793349804771,0.312098543081319,0.313355532732281,0.315235797424636,0.34398663697865,0.350890349740923,0.357428185563607,0.35315622952948,0.346330138833704,0.340578566624173,0.3370458889655,0.332857560703429,0.337212049185285,0.339976460987008,0.348004515560714,0.351187540961162,0.354764854698303,0.356465415655722,0.355014559944721,0.353907115998701,0.354059187904058
"MDA","Moldova, Republic of",0.423887993947451,0.426549437977327,0.430020139662883,0.425082890696674,0.411795268325296,0.399987340072231,0.426223672295034,0.399983879701765,0.415216013547666,0.415427804901747,0.434465799895577,0.397193406459737,0.412336943474108,0.408041769391592,0.384694908436127,0.39578710097932,0.400500392172856,0.400781310424965,0.402806630695024,0.407799220657968,0.399639137868847,0.41510234408347,0.425399762586381,0.430135595881059,0.435005019533966,0.433954007376656
"MCO","Monaco",0.693436217511904,0.701348543756507,0.709887902612065,0.618283830205939,0.725002319419419,0.697744777024785,0.703782630189173,0.749894976500078,0.68165685725639,0.751483846817397,0.578580906079154,0.732679449297287,0.780838458055387,0.76983641259737,0.644156759808532,0.741312761535633,0.755231993511051,0.693612815755396,0.728283328538523,0.762280212251768,0.727757155103988,0.787535839707462,0.851702710107008,0.718907231413865,0.848966013354216,0.747460170235827
"MNG","Mongolia",0.405376920690308,0.404183800368592,0.415423265915061,0.408651873212455,0.407426455284596,0.405344004496933,0.412105893634225,0.422098906030326,0.418294682616956,0.407396498975858,0.403998023619293,0.384615693151687,0.383646679225336,0.38118511510881,0.385685451070218,0.378727984364904,0.381060246756277,0.385296406807376,0.402580265474793,0.429787242340236,0.425161109803766,0.45170058038357,0.456176394392194,0.459473708893691,0.463216759794082,0.460150763503009
"MNE","Montenegro",0.418528173107037,0.418528173107037,0.418528173107037,0.418528173107037,0.42101861684518,0.423509060583322,0.423406124446791,0.422610132471994,0.410699875621911,0.410203886535927,0.435592639622541,0.501419845752796,0.39933880198639,0.42138909671602,0.432939479369479,0.429560492927172,0.429637893939658,0.453577688011689,0.450388290123506,0.464416872029344,0.469156876668298,0.459369636449398,0.457861320762722,0.467152945992064,0.477633279710846,0.469314494630395
"MAR","Morocco",0.356396864552461,0.356503540065158,0.363168777672163,0.36830640294633,0.362968015877698,0.358344949937942,0.355082945810172,0.351481574622633,0.345934476488855,0.353014702694786,0.345333325997225,0.356267124175984,0.35942761784329,0.36344997068387,0.37163621662198,0.372846445263267,0.362953340719441,0.372614807320369,0.379315523049968,0.407306755167001,0.412842223157488,0.411690032225665,0.412770753981334,0.416277324325798,0.419723067600609,0.432120035971812
"MOZ","Mozambique",0.288715411113657,0.288729462868978,0.291593958257031,0.294462717923446,0.29418285516252,0.293903864223604,0.294709681688626,0.29557464088573,0.290794403792277,0.28807282489654,0.276829836429613,0.275652339585714,0.274267093419822,0.27636705143381,0.277910285844189,0.281196344122219,0.281129832312974,0.270245342284216,0.259545379428073,0.275897684479968,0.274145764306559,0.264458899144047,0.259673393835325,0.269120512153847,0.272910627568587,0.26856351051554
"MMR","Myanmar",0.238884473097899,0.239487454939939,0.239433715802077,0.239369846696597,0.237969604010731,0.236570053625565,0.238199449333054,0.238255549561271,0.239920550875215,0.232945990606339,0.260351282873643,0.329993333005415,0.328566974921362,0.332206736765416,0.32993816848406,0.353515193802652,0.363254570142775,0.383332741063846,0.195224158039052,0.219194502290501,0.23089564375683,0.269129758801942,0.272735922049298,0.274321413978058,0.273729054251732,0.282121928535599
"NAM","Namibia",0.379751244108821,0.379331720961549,0.3743258449869,0.370455952295378,0.364268068811803,0.35856567825641,0.360265425861767,0.361028882983048,0.364043293637202,0.359346766178226,0.35316601295654,0.360927968994708,0.364758162917216,0.379111864220819,0.364352845272744,0.361623897860017,0.362407638461616,0.366253262260436,0.369549219238462,0.372667454043053,0.372581653299056,0.384977266639428,0.378436230184802,0.383745771699624,0.377603989686257,0.376780474287339
"NRU","Nauru",0.541430828052473,0.541430828052473,0.543863464041118,0.546296100029764,0.54516283213521,0.544029564240656,0.543942697984389,0.543855831728122,0.544029888150709,0.541287773796434,0.536045440736246,0.544952055938608,0.523457231948585,0.506288594881928,0.516811883980022,0.540796817562149,0.523979629561466,0.52690840825252,0.477634674883437,0.394789244079831,0.38632221793424,0.449319440153398,0.412029987712099,0.467055687639382,0.474126285212607,0.488117997362031
"NPL","Nepal",0.352822086816805,0.351995429614084,0.345522445845652,0.339073730796376,0.332316427598886,0.325538966406159,0.321688032775288,0.318055787749776,0.313676559539953,0.298629161735642,0.307823521205795,0.311235397889236,0.3127889116709,0.31208884303995,0.312045265847593,0.312319514358308,0.309025959541312,0.314611753910652,0.324410800759229,0.343225693176949,0.342744311161747,0.356576031588977,0.355643184505266,0.358379010913022,0.351836180472152,0.355569664079479
"NLD","Netherlands",0.60224293294205,0.609146304732863,0.613729735082948,0.620749744981717,0.632677659389519,0.636239312781211,0.620916708866368,0.617648569708615,0.617216519942116,0.614698998664085,0.624407298166566,0.64967251949973,0.65944356416357,0.675613071027537,0.67758111120886,0.678671617370011,0.690087465102265,0.68699014786112,0.695591317203816,0.717328646568609,0.710283927612238,0.696281183462794,0.694897441069976,0.69136104555293,0.687909036379165,0.684251309478929
"NZL","New Zealand",0.645918655363551,0.647932401874751,0.653057346945654,0.661546291120521,0.664980073458369,0.665597387184701,0.669826556402524,0.671773707739201,0.67436078840056,0.68258002350395,0.692128414899435,0.745857548916458,0.756147640466558,0.760717211563457,0.766918750075178,0.772710899118178,0.776784567821652,0.778775105576392,0.782144819841837,0.801651505684474,0.803203667099953,0.793379585471302,0.792966306819814,0.7854276343836,0.703968234257533,0.704072479187762
"NIC","Nicaragua",0.320043304935897,0.320112954976666,0.319851801311465,0.321043679015059,0.320858702721078,0.321404809447049,0.327156427546096,0.333420006677045,0.333492405762455,0.33424696202978,0.324508542644305,0.29301601278292,0.297940767147697,0.293743468029629,0.288557182896526,0.276064858906888,0.27917194503929,0.29129516204938,0.300276825422563,0.302838259565041,0.308011380820818,0.305052655767828,0.305772504533052,0.278288492188727,0.272028829238667,0.27192623003162
